NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	9
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-08, 11:54:14	228332.83923580
DATA_INCLUDED	3D
MARKER_NAMES	ASISL	ASISR	medialKnee	lateralKnee	medialMalleolus	lateralMalleolus	heel	toe	sacral
ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	medialKnee X	medialKnee Y	medialKnee Z	lateralKnee X	lateralKnee Y	lateralKnee Z	medialMalleolus X	medialMalleolus Y	medialMalleolus Z	lateralMalleolus X	lateralMalleolus Y	lateralMalleolus Z	heel X	heel Y	heel Z	toe X	toe Y	toe Z	sacral X	sacral Y	sacral Z	
-2113.250	811.349	1013.407	-2136.282	524.504	1020.215	-1981.873	593.045	556.230	-2035.235	469.362	580.995	-2331.017	611.448	305.905	-2377.281	532.674	313.189	-2503.228	599.689	316.621	-2269.831	561.569	87.320	-2336.061	681.614	1070.931
-2102.492	810.922	1014.761	-2125.222	523.905	1022.460	-1968.719	593.606	560.242	-2021.487	469.839	584.664	-2310.315	611.819	300.929	-2357.813	533.450	308.148	-2483.338	601.796	306.924	-2242.053	559.429	85.146	-2324.804	682.061	1072.594
-2091.579	810.427	1016.062	-2114.201	523.495	1025.438	-1955.136	593.810	564.541	-2008.049	470.250	588.442	-2289.691	612.314	295.458	-2336.909	535.483	302.011	-2461.245	605.305	295.103	-2216.698	556.915	82.467	-2313.467	682.427	1074.430
-2080.308	809.638	1017.648	-2102.342	522.473	1027.940	-1941.629	593.934	568.855	-1994.791	470.679	592.199	-2268.780	612.793	290.240	-2316.335	537.530	295.486	-2440.468	608.099	284.762	-2188.728	554.342	80.840	-2302.026	682.697	1076.389
-2069.028	808.691	1019.362	-2090.841	522.065	1031.299	-1928.940	594.092	573.079	-1981.890	471.185	595.871	-2247.888	613.322	285.083	-2296.407	538.724	289.543	-2417.740	611.278	273.720	-2162.022	551.922	78.577	-2290.491	682.844	1078.573
-2057.844	807.637	1021.362	-2079.193	521.444	1033.690	-1915.862	594.219	577.312	-1969.287	471.818	599.406	-2227.716	613.752	279.520	-2276.337	539.933	283.509	-2396.313	614.153	263.162	-2135.237	549.300	76.836	-2278.927	682.904	1080.866
-2046.077	806.222	1023.560	-2067.303	520.629	1037.163	-1903.603	594.268	581.362	-1957.078	472.321	603.020	-2206.918	614.315	273.821	-2256.224	541.011	277.359	-2374.531	616.922	252.396	-2108.242	546.727	75.500	-2267.227	682.993	1083.349
-2033.417	804.595	1024.972	-2056.480	520.769	1040.861	-1891.527	594.404	585.092	-1945.231	472.868	606.582	-2186.419	615.488	268.878	-2236.022	541.969	271.013	-2352.559	619.406	241.541	-2080.777	544.078	74.362	-2255.611	682.992	1085.929
-2021.435	802.779	1027.465	-2045.665	520.800	1043.828	-1879.368	594.319	588.905	-1933.630	473.381	609.933	-2166.525	616.506	263.418	-2215.767	542.854	264.772	-2330.437	621.563	230.664	-2053.993	542.248	73.127	-2243.979	682.884	1088.764
-2009.497	800.934	1030.158	-2034.574	520.506	1046.550	-1867.862	594.246	592.550	-1922.448	473.895	613.134	-2145.590	616.658	258.529	-2195.394	543.632	258.433	-2308.193	623.217	219.731	-2027.494	540.830	72.444	-2232.283	682.757	1091.415
-1997.808	799.112	1033.044	-2024.644	520.270	1049.552	-1856.724	594.322	596.124	-1911.670	474.613	616.118	-2124.649	617.925	252.887	-2174.989	544.146	252.130	-2285.955	624.313	208.941	-2000.771	539.903	71.590	-2220.566	682.531	1094.271
-1985.864	797.057	1035.379	-2012.138	520.474	1052.234	-1845.608	594.387	599.345	-1902.038	476.189	618.465	-2104.123	618.610	247.761	-2154.291	544.722	245.645	-2263.699	624.807	198.211	-1974.155	539.476	71.200	-2208.904	682.072	1097.043
-1973.738	794.980	1037.934	-2002.170	520.068	1055.833	-1834.812	594.446	602.516	-1892.290	477.316	620.822	-2083.761	619.096	242.884	-2133.596	544.998	239.166	-2241.463	624.660	187.598	-1947.636	539.572	70.777	-2197.245	681.500	1100.018
-1961.851	792.854	1040.513	-1990.798	519.855	1058.749	-1824.481	594.526	605.448	-1882.683	478.456	622.890	-2063.423	619.518	237.699	-2113.450	544.862	233.203	-2219.876	623.712	177.473	-1921.203	540.110	70.601	-2185.503	680.821	1102.792
-1950.085	790.960	1042.890	-1979.359	519.562	1061.688	-1814.650	594.791	608.141	-1873.446	479.730	624.599	-2043.639	619.423	233.351	-2092.570	544.917	226.763	-2197.656	623.063	166.841	-1894.941	541.155	70.571	-2173.790	680.043	1105.552
-1939.905	788.133	1045.090	-1966.585	519.158	1064.298	-1805.197	595.257	610.571	-1864.359	481.068	625.995	-2023.212	619.885	228.582	-2071.877	544.850	220.383	-2175.251	621.996	156.992	-1868.837	542.468	70.998	-2161.992	679.302	1108.238
-1927.539	786.063	1047.513	-1956.483	518.395	1067.356	-1795.755	595.725	612.808	-1855.706	482.389	627.012	-2003.149	620.280	223.950	-2051.208	544.899	214.010	-2153.021	620.549	147.608	-1842.987	544.174	71.573	-2150.342	678.322	1110.907
-1915.581	783.914	1049.930	-1945.033	517.892	1070.155	-1786.686	596.445	614.639	-1847.311	483.762	627.841	-1983.077	620.583	219.665	-2030.144	544.755	208.097	-2130.196	620.031	137.838	-1817.363	545.966	72.478	-2138.690	677.330	1113.548
-1903.547	781.755	1052.356	-1933.919	517.146	1073.607	-1778.036	597.336	616.024	-1838.917	484.756	628.174	-1963.126	620.816	215.380	-2009.440	544.711	202.183	-2108.001	618.587	129.030	-1792.063	548.049	73.612	-2127.020	676.419	1116.079
-1891.631	779.612	1054.417	-1922.504	516.595	1076.132	-1769.853	598.437	617.317	-1830.903	485.935	628.638	-1943.776	621.231	211.336	-1988.890	544.581	196.813	-2085.599	617.703	120.411	-1767.237	550.144	75.272	-2115.266	675.391	1118.429
-1879.649	777.407	1056.856	-1911.116	515.965	1078.477	-1761.634	599.486	618.301	-1822.797	487.316	628.830	-1924.289	621.302	207.702	-1968.460	544.494	191.571	-2063.367	616.832	112.318	-1742.493	552.322	77.406	-2103.555	674.304	1120.779
-1867.953	775.629	1058.623	-1899.820	515.335	1080.813	-1753.591	600.520	618.912	-1814.513	488.573	628.970	-1905.239	621.574	204.142	-1948.396	544.294	186.628	-2040.999	616.429	104.186	-1718.797	554.444	79.816	-2091.812	673.309	1122.957
-1855.907	773.549	1060.501	-1887.356	514.902	1082.772	-1745.850	601.671	619.320	-1806.326	489.625	628.911	-1886.448	621.706	200.983	-1928.685	544.164	181.892	-2018.796	616.132	96.622	-1695.607	556.694	82.447	-2080.037	672.240	1125.091
-1844.315	771.742	1062.004	-1876.137	514.385	1084.755	-1738.174	602.895	619.439	-1798.234	490.699	628.282	-1866.829	622.049	198.165	-1909.270	544.127	177.483	-1997.068	615.935	89.399	-1673.185	558.930	85.399	-2068.426	671.135	1127.139
-1832.523	770.014	1063.631	-1866.160	513.846	1086.600	-1730.453	604.017	619.277	-1790.211	491.742	627.403	-1849.005	622.191	195.610	-1890.266	543.990	173.264	-1975.910	615.752	82.681	-1651.449	561.228	88.436	-2056.775	670.067	1129.072
-1820.838	768.327	1065.107	-1853.581	513.577	1087.486	-1722.776	605.260	618.976	-1782.130	492.827	626.409	-1831.388	622.356	192.912	-1872.053	543.527	169.662	-1954.217	616.163	76.459	-1630.603	563.458	91.804	-2045.162	668.915	1130.845
-1809.201	766.750	1066.309	-1842.351	513.063	1088.947	-1715.309	606.608	618.295	-1773.955	493.932	625.128	-1814.642	622.511	190.637	-1854.145	543.479	166.161	-1934.727	615.136	71.287	-1610.465	565.652	95.003	-2033.847	668.128	1132.327
-1798.021	765.489	1067.984	-1831.157	512.471	1090.194	-1707.681	607.917	617.334	-1765.786	494.910	623.745	-1798.346	622.610	188.439	-1836.770	543.314	162.883	-1915.139	614.762	65.984	-1591.208	568.127	98.297	-2022.061	666.680	1133.883
-1786.733	764.325	1069.254	-1819.928	511.784	1091.737	-1700.183	609.266	616.044	-1757.396	495.954	622.265	-1782.546	622.672	186.325	-1819.936	543.112	159.944	-1896.346	614.413	60.867	-1573.103	569.719	101.510	-2010.684	665.470	1135.243
-1775.611	763.295	1070.388	-1808.723	511.047	1092.750	-1692.626	610.757	614.612	-1748.992	496.885	620.606	-1767.596	622.645	184.421	-1803.747	542.862	157.151	-1878.341	613.901	56.253	-1555.727	571.586	104.319	-1999.202	664.363	1136.192
-1764.443	762.490	1071.463	-1797.440	510.280	1093.517	-1685.286	612.197	612.661	-1740.479	497.754	618.911	-1753.137	622.538	182.714	-1788.184	542.454	154.773	-1861.127	613.147	52.038	-1539.409	573.297	107.123	-1987.877	663.229	1136.983
-1753.312	761.724	1072.361	-1786.024	509.420	1093.781	-1677.805	613.532	610.873	-1731.725	498.548	617.156	-1739.337	622.325	181.008	-1773.329	541.940	152.529	-1844.856	612.313	48.199	-1523.963	574.897	109.340	-1976.808	662.354	1137.557
-1742.104	760.797	1073.488	-1774.718	508.589	1094.578	-1670.491	615.049	608.708	-1722.743	499.386	615.196	-1726.121	622.210	178.990	-1759.227	541.456	150.478	-1829.536	611.118	44.766	-1509.425	576.245	111.228	-1965.286	660.948	1138.145
-1731.631	760.466	1074.600	-1763.268	507.612	1094.786	-1663.202	616.520	606.261	-1713.797	500.200	613.266	-1713.751	621.986	177.547	-1745.786	540.974	148.595	-1815.149	609.884	41.463	-1495.805	577.443	112.569	-1954.313	660.020	1138.190
-1721.147	759.934	1075.430	-1752.487	506.616	1093.792	-1655.869	617.905	603.754	-1704.357	500.749	611.360	-1701.771	621.873	175.719	-1732.937	540.548	146.809	-1801.779	608.272	38.662	-1482.971	578.494	113.436	-1942.898	658.574	1138.207
-1710.448	759.557	1075.860	-1741.634	505.736	1093.977	-1648.713	619.235	600.992	-1695.091	501.394	609.341	-1690.508	621.737	173.932	-1720.742	540.199	145.058	-1789.148	606.631	35.995	-1470.856	579.492	113.655	-1931.705	657.353	1137.935
-1699.693	759.143	1076.143	-1730.759	504.743	1092.903	-1641.291	620.460	598.408	-1685.605	501.997	607.177	-1679.673	621.718	172.092	-1709.455	539.629	143.510	-1777.383	604.992	33.316	-1459.505	580.316	113.350	-1920.635	655.972	1137.532
-1689.115	758.748	1076.300	-1720.115	503.864	1091.830	-1633.905	621.501	595.587	-1676.026	502.477	605.263	-1669.430	621.747	169.985	-1698.672	539.447	141.979	-1766.479	603.370	30.749	-1448.962	580.991	112.579	-1909.498	654.639	1136.590
-1679.043	758.600	1076.540	-1709.275	502.826	1091.256	-1626.449	622.468	592.914	-1666.287	502.926	603.147	-1659.714	621.779	167.859	-1688.367	539.463	139.693	-1756.240	601.944	28.061	-1438.936	581.596	111.167	-1898.374	653.293	1135.537
-1668.738	758.385	1076.139	-1698.477	501.641	1089.823	-1618.956	623.356	590.313	-1656.394	503.146	600.867	-1650.230	621.832	165.527	-1678.875	539.463	137.873	-1746.753	600.913	25.501	-1429.759	582.066	109.439	-1887.361	651.917	1134.071
-1658.327	758.100	1075.589	-1687.890	500.529	1087.436	-1611.268	624.092	587.516	-1646.410	503.284	598.546	-1641.570	621.902	163.241	-1669.785	539.479	135.682	-1738.010	599.986	23.092	-1421.074	582.600	107.003	-1876.310	650.661	1132.272
-1647.947	757.874	1074.602	-1677.172	499.185	1086.401	-1603.406	624.665	584.876	-1636.355	503.365	595.989	-1633.971	621.705	160.400	-1661.288	539.478	133.352	-1729.963	599.540	20.647	-1412.955	583.052	104.227	-1865.518	649.306	1130.258
-1637.455	757.256	1073.563	-1666.547	497.794	1084.210	-1595.641	625.142	582.086	-1626.211	503.515	593.166	-1626.079	621.686	157.739	-1653.310	539.464	130.826	-1722.766	599.390	18.470	-1405.428	583.516	101.078	-1854.924	647.897	1127.989
-1627.704	757.123	1071.849	-1655.940	496.314	1081.845	-1587.624	625.286	579.197	-1616.391	503.461	590.264	-1618.160	622.132	154.891	-1645.614	539.256	128.271	-1717.728	598.978	19.109	-1398.897	583.973	97.334	-1844.208	646.683	1125.306
-1617.125	756.300	1070.674	-1645.519	494.704	1079.470	-1579.357	625.180	576.528	-1606.612	503.349	587.143	-1610.837	621.958	152.260	-1638.108	539.069	125.288	-1713.487	598.935	21.706	-1393.510	584.637	91.532	-1833.649	645.377	1122.446
-1607.253	756.085	1068.410	-1634.082	492.638	1076.988	-1571.000	624.701	573.797	-1596.955	503.215	583.809	-1605.015	621.638	149.313	-1631.317	538.933	122.526	-1709.938	599.280	24.651	-1388.482	585.002	83.520	-1823.336	644.012	1119.358
-1596.928	755.351	1066.404	-1623.642	490.892	1074.115	-1562.689	623.998	570.842	-1587.422	502.966	580.308	-1599.433	621.671	146.215	-1625.350	538.951	119.473	-1707.821	599.746	27.769	-1382.714	585.647	74.332	-1812.879	642.812	1115.922
-1587.321	755.007	1063.828	-1613.272	489.290	1071.056	-1554.211	623.234	567.884	-1578.254	502.627	576.713	-1595.249	622.497	142.951	-1620.570	539.327	116.966	-1706.290	600.679	27.033	-1377.262	588.445	67.087	-1802.745	641.376	1112.468
-1577.021	754.257	1061.223	-1602.927	487.752	1067.746	-1544.890	622.285	564.816	-1569.501	502.184	572.991	-1593.148	624.136	139.544	-1619.400	540.861	116.108	-1707.015	600.321	22.555	-1378.892	587.605	68.863	-1792.659	640.071	1108.722
-1566.778	753.301	1058.660	-1592.506	486.271	1064.419	-1535.422	621.494	561.547	-1560.904	501.893	568.985	-1593.744	625.709	136.552	-1620.499	542.739	114.885	-1707.762	600.790	20.507	-1382.408	587.154	70.760	-1782.716	638.748	1104.751
-1557.275	753.134	1055.046	-1582.192	484.969	1060.667	-1525.849	620.902	557.960	-1552.550	501.449	564.871	-1596.118	626.938	134.285	-1621.611	543.776	114.024	-1708.122	601.001	19.509	-1382.420	587.561	70.841	-1772.981	637.482	1100.732
-1546.721	752.125	1052.099	-1571.710	483.622	1056.548	-1515.642	619.997	554.101	-1544.092	501.145	560.733	-1598.706	627.797	133.060	-1623.169	544.769	113.083	-1708.556	601.059	18.802	-1382.879	588.799	70.254	-1763.445	636.344	1096.518
-1536.568	751.261	1048.489	-1561.684	482.661	1052.805	-1505.206	618.922	550.064	-1535.446	500.992	556.868	-1600.595	628.322	132.710	-1623.498	545.546	112.476	-1708.798	601.042	18.353	-1383.681	588.680	69.843	-1754.299	635.112	1092.328
-1526.600	750.488	1045.265	-1551.255	481.636	1048.915	-1494.780	617.441	545.875	-1526.384	500.974	553.276	-1600.480	628.822	132.580	-1622.857	546.374	112.172	-1708.823	601.106	18.283	-1382.651	588.650	68.710	-1745.236	634.040	1087.909
-1517.417	750.206	1041.022	-1541.938	481.326	1044.384	-1484.444	616.121	541.400	-1517.017	501.839	550.016	-1598.565	629.327	132.185	-1621.554	547.138	112.172	-1708.737	600.907	18.939	-1381.125	588.779	66.481	-1736.411	632.995	1083.430
-1506.967	748.767	1038.143	-1531.683	480.396	1039.487	-1474.242	614.730	537.295	-1507.510	502.050	547.360	-1595.783	630.163	131.685	-1620.172	547.989	112.247	-1708.448	601.004	19.282	-1380.509	588.750	64.725	-1727.773	632.082	1078.784
-1496.768	747.771	1034.091	-1521.566	479.623	1035.697	-1464.242	613.662	533.708	-1498.607	502.104	545.656	-1593.405	631.252	131.198	-1619.071	548.781	112.455	-1708.372	601.086	19.602	-1379.821	589.092	63.543	-1719.430	631.116	1074.011
-1486.240	746.572	1030.136	-1511.526	478.742	1031.266	-1455.256	613.141	531.007	-1489.943	501.249	544.047	-1593.100	631.844	130.495	-1617.912	549.920	112.762	-1708.368	601.169	19.858	-1379.525	589.148	62.546	-1711.056	630.300	1068.923
-1476.103	745.810	1025.854	-1501.606	477.871	1026.388	-1446.949	613.034	529.573	-1480.894	500.260	543.551	-1592.048	632.356	130.777	-1616.957	550.626	113.155	-1708.334	601.292	20.180	-1379.121	589.247	61.735	-1702.940	629.473	1063.823
-1465.702	744.743	1021.936	-1491.468	476.969	1022.727	-1438.986	613.184	529.348	-1473.552	499.637	541.957	-1591.147	632.736	131.037	-1616.011	551.007	113.581	-1707.981	601.343	21.067	-1378.578	589.278	60.688	-1694.138	628.400	1058.555
-1455.781	744.222	1017.598	-1483.018	476.211	1018.254	-1431.435	613.627	529.406	-1466.236	498.899	540.281	-1590.092	632.929	131.102	-1615.040	551.157	114.026	-1707.853	601.481	21.623	-1378.382	589.312	59.855	-1683.178	627.372	1055.456
-1445.054	743.464	1013.718	-1472.783	474.986	1014.256	-1424.344	613.826	529.633	-1458.931	498.312	538.597	-1588.766	632.973	131.213	-1614.208	551.031	114.427	-1707.705	601.571	22.033	-1378.085	589.432	59.132	-1672.555	628.093	1055.402
-1434.842	743.257	1009.632	-1462.137	473.522	1010.970	-1417.272	613.870	529.820	-1451.406	497.846	536.751	-1587.632	632.836	131.543	-1613.373	550.884	114.664	-1707.632	601.564	22.310	-1377.795	589.475	58.419	-1662.544	628.984	1055.910
-1423.657	742.842	1006.381	-1450.416	471.590	1008.437	-1410.597	613.590	529.517	-1444.326	497.436	534.671	-1586.805	632.713	131.966	-1612.180	550.642	115.264	-1707.610	601.553	22.591	-1377.857	589.437	57.628	-1652.299	629.868	1055.671
-1413.000	742.842	1003.725	-1440.263	470.474	1006.108	-1404.255	613.046	528.372	-1437.945	497.209	532.532	-1585.486	632.718	132.636	-1611.173	550.737	115.699	-1707.517	601.721	23.043	-1377.725	589.402	57.022	-1641.816	630.867	1054.920
-1401.677	742.617	1001.081	-1430.981	469.686	1003.985	-1398.160	612.086	526.783	-1431.476	496.456	530.487	-1584.436	632.743	133.101	-1610.347	550.645	116.264	-1707.443	601.883	23.626	-1377.649	589.437	56.518	-1631.410	631.784	1054.665
-1391.785	743.413	999.504	-1422.239	468.878	1002.592	-1392.145	611.075	524.780	-1425.518	495.733	528.482	-1583.262	632.733	133.679	-1609.456	550.560	116.877	-1707.359	602.044	24.163	-1377.684	589.539	56.170	-1620.708	632.888	1054.587
-1381.502	744.146	998.512	-1413.712	468.047	1002.329	-1385.843	609.497	522.524	-1419.881	494.931	526.570	-1582.106	632.609	134.389	-1608.553	550.323	117.492	-1707.375	602.068	24.695	-1377.698	589.629	55.752	-1609.965	633.648	1054.835
-1371.413	744.421	999.268	-1404.244	467.580	1002.736	-1378.573	607.646	520.314	-1414.710	494.113	524.868	-1580.474	632.366	135.415	-1607.565	550.038	118.112	-1707.349	602.138	25.056	-1377.719	589.707	55.470	-1598.958	634.168	1055.023
-1360.785	744.404	1000.363	-1396.391	466.973	1002.891	-1373.886	606.413	517.554	-1409.805	493.451	523.680	-1579.102	632.100	136.553	-1606.713	549.607	119.041	-1707.275	602.244	25.546	-1377.745	589.777	55.184	-1588.094	634.197	1055.104
-1350.069	744.118	1001.161	-1385.673	466.393	1003.807	-1368.406	604.196	514.783	-1405.390	492.650	522.727	-1577.836	631.961	137.534	-1605.936	549.143	119.951	-1707.126	602.325	26.141	-1377.816	589.847	54.961	-1577.345	633.912	1055.388
-1339.143	744.097	1002.497	-1375.820	465.447	1004.803	-1362.862	602.365	511.666	-1401.286	491.943	522.351	-1576.725	631.818	138.719	-1604.893	548.770	120.949	-1707.050	602.349	26.844	-1377.847	589.980	54.876	-1566.477	633.497	1055.704
-1328.068	744.107	1004.681	-1365.676	464.638	1005.058	-1357.458	600.694	508.994	-1397.423	491.299	522.393	-1575.535	631.521	140.211	-1603.888	548.454	122.061	-1706.989	602.352	27.706	-1377.910	590.066	54.753	-1555.550	632.977	1056.483
-1316.964	743.908	1006.469	-1355.581	463.654	1005.505	-1351.836	598.981	506.610	-1393.831	490.609	522.448	-1574.375	631.251	141.734	-1602.957	548.064	123.600	-1706.916	602.478	28.723	-1377.981	590.174	54.663	-1544.396	632.374	1057.583
-1305.361	743.296	1008.312	-1345.280	462.622	1005.845	-1346.981	597.763	504.349	-1390.057	489.769	522.875	-1573.059	630.930	143.216	-1602.018	547.587	125.541	-1706.721	602.596	30.232	-1378.086	590.225	54.641	-1533.124	631.686	1058.898
-1294.264	742.703	1010.520	-1334.594	461.669	1006.079	-1342.136	596.691	502.872	-1386.267	489.039	523.784	-1571.755	630.517	145.069	-1600.915	547.264	126.954	-1706.587	602.710	32.242	-1378.153	590.250	54.647	-1521.615	630.798	1060.262
-1282.739	741.857	1012.717	-1323.624	460.793	1006.589	-1338.757	596.228	502.391	-1382.571	488.401	524.360	-1570.198	630.057	147.105	-1599.632	546.800	129.144	-1706.272	603.026	34.649	-1377.990	590.275	54.736	-1509.907	629.755	1061.707
-1271.376	741.003	1014.989	-1312.337	459.972	1007.282	-1335.611	596.185	503.219	-1378.644	487.906	525.249	-1568.460	629.560	149.297	-1598.412	546.334	131.858	-1705.754	602.808	37.826	-1378.022	590.353	54.743	-1498.263	628.380	1063.325
-1259.491	739.871	1017.539	-1300.846	459.260	1008.383	-1331.950	596.576	505.254	-1375.857	488.442	528.086	-1567.119	629.043	151.777	-1596.727	545.722	134.548	-1705.387	601.918	41.775	-1378.075	590.501	54.761	-1486.364	626.992	1065.129
-1247.755	738.807	1020.164	-1288.972	458.745	1009.898	-1328.515	597.359	508.043	-1371.225	487.131	530.022	-1565.128	628.296	154.233	-1595.117	545.090	137.639	-1705.010	601.120	46.072	-1378.137	590.576	54.826	-1474.402	625.725	1067.010
-1235.830	737.559	1022.857	-1276.812	458.308	1011.647	-1325.176	598.233	510.815	-1367.321	486.168	532.808	-1563.010	627.548	157.014	-1593.088	544.260	141.086	-1704.206	600.786	50.731	-1378.141	590.597	54.952	-1462.145	624.623	1068.810
-1223.837	736.562	1025.464	-1264.361	458.106	1013.630	-1321.604	599.081	514.023	-1362.343	483.793	536.129	-1560.719	626.575	160.068	-1591.053	543.508	144.719	-1703.390	600.530	55.505	-1378.077	590.593	55.101	-1449.907	623.516	1071.002
-1211.928	735.491	1028.108	-1251.861	458.028	1015.894	-1317.685	600.112	516.839	-1355.304	487.786	538.755	-1558.019	625.635	163.422	-1588.855	542.723	148.739	-1702.677	600.099	60.014	-1378.051	590.538	55.317	-1437.587	622.634	1073.044
-1199.975	734.374	1030.823	-1238.293	458.413	1017.781	-1313.928	600.555	519.818	-1349.097	484.772	542.275	-1555.087	624.463	166.641	-1586.143	541.891	152.603	-1701.855	599.597	64.543	-1377.939	590.541	55.437	-1425.204	621.826	1075.286
-1187.569	733.126	1033.700	-1224.846	458.625	1019.512	-1309.822	600.021	522.830	-1344.948	484.155	545.338	-1551.892	623.360	170.302	-1583.142	540.922	156.918	-1700.878	599.071	69.250	-1377.741	590.514	55.557	-1412.794	621.081	1077.618
-1175.636	731.959	1036.186	-1212.187	458.383	1022.178	-1304.479	599.286	525.994	-1341.847	484.985	548.216	-1548.267	622.045	173.996	-1579.911	540.133	161.260	-1699.601	598.712	74.411	-1377.777	590.817	55.680	-1400.307	620.385	1079.831
-1163.724	730.980	1038.713	-1199.794	457.966	1024.203	-1301.452	600.076	528.682	-1338.787	486.313	551.183	-1544.307	620.739	177.790	-1576.357	538.990	165.751	-1698.074	598.368	80.147	-1377.737	590.898	55.770	-1388.032	619.534	1082.559
-1151.461	729.884	1041.381	-1187.081	457.572	1026.860	-1296.014	599.658	532.026	-1334.756	487.189	554.510	-1540.096	619.281	181.649	-1572.563	537.845	170.415	-1696.255	597.856	86.691	-1377.482	590.839	55.825	-1375.236	619.003	1084.558
-1139.335	728.890	1043.995	-1174.110	457.547	1029.381	-1290.479	599.490	535.542	-1328.745	486.663	558.471	-1534.857	617.554	185.430	-1568.353	536.564	175.144	-1693.874	597.205	94.095	-1377.139	590.677	55.839	-1362.938	618.381	1087.057
-1127.301	727.903	1046.362	-1160.816	457.626	1031.819	-1284.860	599.499	539.123	-1322.182	486.009	563.005	-1529.512	615.791	189.285	-1563.633	535.548	179.571	-1690.985	596.477	102.416	-1376.691	590.461	55.789	-1350.485	617.824	1089.513
-1115.329	727.042	1048.872	-1147.736	457.720	1034.260	-1278.153	599.019	543.341	-1315.283	485.190	567.516	-1523.918	614.017	193.307	-1558.559	533.868	184.048	-1687.639	595.559	111.274	-1376.146	590.283	55.673	-1337.985	617.286	1091.807
-1103.263	726.142	1051.336	-1134.531	457.797	1036.862	-1271.119	598.759	547.482	-1307.742	484.288	571.846	-1518.032	612.161	197.076	-1552.968	532.289	188.138	-1683.717	594.562	120.273	-1375.634	590.005	55.558	-1325.598	616.680	1094.280
-1091.211	725.466	1053.627	-1121.290	458.088	1039.410	-1263.018	598.322	551.889	-1299.917	483.274	575.842	-1511.603	610.120	200.915	-1547.181	530.314	192.626	-1679.518	593.429	129.668	-1374.897	589.600	55.218	-1313.106	616.161	1096.546
-1079.148	724.875	1055.809	-1107.938	458.332	1041.805	-1234.479	591.233	563.142	-1291.591	482.089	579.621	-1505.156	608.026	204.837	-1541.179	528.011	196.813	-1674.872	592.464	139.064	-1373.894	589.207	54.770	-1300.641	615.587	1098.919
-1066.999	724.261	1058.075	-1094.573	458.774	1044.281	-1206.492	585.026	572.564	-1283.026	480.728	582.995	-1498.572	605.938	208.701	-1534.996	525.954	201.445	-1669.695	591.725	148.480	-1372.555	588.958	54.168	-1288.109	614.943	1101.293
-1054.943	723.813	1060.084	-1081.305	459.381	1046.740	0.000	0.000	0.000	-1274.705	478.517	586.827	-1491.852	603.758	212.638	-1528.709	523.882	205.628	-1664.205	590.579	158.114	-1371.241	588.745	53.357	-1275.651	614.301	1103.628
-1042.836	723.329	1062.135	-1068.224	460.729	1048.673	0.000	0.000	0.000	-1265.556	476.780	590.638	-1485.288	601.732	216.691	-1522.638	521.506	210.034	-1659.598	588.014	168.586	-1370.211	587.781	52.708	-1263.116	613.659	1105.843
-1030.871	722.960	1064.000	-1055.122	461.395	1050.633	0.000	0.000	0.000	-1255.230	475.478	593.392	-1478.889	599.700	221.001	-1516.027	518.885	214.687	-1653.623	585.705	178.435	-1368.832	587.504	51.812	-1250.673	612.936	1108.144
-1018.800	722.570	1065.848	-1042.061	462.105	1052.571	0.000	0.000	0.000	-1244.073	474.285	595.564	-1472.289	597.682	225.450	-1509.153	516.654	219.517	-1647.517	582.765	188.305	-1366.958	587.278	50.571	-1238.286	612.307	1110.264
-1006.951	722.393	1067.535	-1029.179	462.838	1054.298	0.000	0.000	0.000	-1232.755	472.836	597.247	-1466.255	595.693	230.068	-1502.275	514.448	224.511	-1641.007	579.386	198.468	-1364.704	587.113	49.421	-1225.924	611.639	1112.383
-995.126	722.341	1069.284	-1016.427	463.617	1055.908	0.000	0.000	0.000	-1220.860	471.248	598.636	-1459.707	593.875	234.820	-1495.614	512.358	229.760	-1634.230	575.849	208.224	-1362.491	587.025	48.455	-1213.591	611.069	1114.332
-983.394	722.415	1070.817	-1003.744	464.328	1057.354	0.000	0.000	0.000	-1208.531	469.666	599.641	-1453.223	592.012	239.811	-1488.510	510.218	234.718	-1627.112	571.663	218.041	-1360.170	585.778	47.617	-1201.385	610.336	1116.129
-971.595	722.429	1072.313	-991.136	465.040	1058.778	-1178.088	600.720	579.598	-1196.183	467.284	600.470	-1446.300	590.247	244.808	-1481.739	508.118	240.233	-1619.905	567.072	227.789	-1358.400	584.110	46.413	-1189.316	609.573	1118.034
-959.936	722.413	1073.723	-978.730	465.695	1060.055	-1159.658	595.965	576.711	-1182.797	465.527	600.310	-1439.440	588.504	250.125	-1474.391	506.126	245.435	-1612.500	562.407	237.425	-1356.015	582.717	45.255	-1177.090	608.927	1119.608
-948.175	722.193	1074.208	-966.406	466.316	1061.324	-1137.732	588.720	571.836	-1168.984	463.824	600.229	-1432.332	586.718	255.244	-1467.209	503.978	251.099	-1605.111	557.747	247.793	-1353.834	581.411	43.737	-1165.039	608.123	1121.110
